0,0
32,3
64,3
96,4
128,4
160,5
192,5
224,5
256,6
288,6
320,6
352,6
384,6
416,7
448,7
480,7
512,7
544,7
576,7
608,7
640,8
672,8
704,8
736,8
768,8
800,8
832,8
864,8
896,9
928,9
960,9
992,9
1024,9
1056,9
1088,9
1120,9
1152,9
1184,9
1216,9
1248,9
1280,9
1312,9
1344,9
1376,9
1408,9
1440,9
1472,9
1504,9
1536,9
1568,9
1600,9
1632,9
1664,9
1696,9
1728,9
1760,9
1792,9
1824,9
1856,9
1888,9
1920,9
1952,9
1984,9
2016,10
2048,10
2080,10
2112,10
2144,10
2176,10
2208,10
2240,10
2272,10
2304,10
2336,10
2368,10
2400,10
2432,10
2464,10
2496,10
2528,10
2560,10
2592,10
2624,10
2656,10
2688,10
2720,10
2752,10
2784,10
2816,10
2848,10
2880,10
2912,10
2944,10
2976,10
3008,10
3040,10
3072,10
3104,10
3136,10
3168,10
3200,10
3232,10
3264,10
3296,10
3328,10
3360,10
3392,10
3424,10
3456,10
3488,10
3520,10
3552,10
3584,10
3616,10
3648,10
3680,10
3712,10
3744,10
3776,10
3808,10
3840,10
3872,10
3904,10
3936,10
3968,10
4000,10
4032,10
4064,10
4096,10
4128,10
4160,10
4192,10
4224,10
4256,10
4288,10
4320,10
4352,10
4384,10
4416,10
4448,10
4480,10
4512,10
4544,10
4576,10
4608,10
4640,10
4672,10
4704,10
4736,10
4768,10
4800,10
4832,10
4864,10
4896,10
4928,10
4960,10
4992,10
5024,10
5056,10
5088,10
5120,10
5152,10
5184,10
5216,10
5248,10
5280,10
5312,10
5344,10
5376,10
5408,10
5440,10
5472,10
5504,10
5536,10
5568,10
5600,10
5632,10
5664,10
5696,10
5728,10
5760,10
5792,10
5824,10
5856,10
5888,10
5920,10
5952,10
5984,10
6016,10
6048,10
6080,10
6112,10
6144,10
6176,10
6208,10
6240,10
6272,10
6304,10
6336,10
6368,10
6400,10
6432,10
6464,10
6496,10
6528,10
6560,10
6592,10
6624,10
6656,10
6688,10
6720,10
6752,10
6784,10
6816,10
6848,10
6880,10
6912,10
6944,10
6976,10
7008,10
7040,10
7072,10
7104,10
7136,10
7168,10
7200,10
7232,10
7264,10
7296,10
7328,10
7360,10
7392,10
7424,10
7456,10
7488,10
7520,10
7552,10
7584,10
7616,10
7648,10
7680,10
7712,10
7744,10
7776,10
7808,10
7840,10
7872,10
7904,10
7936,10
7968,10
8000,10
8032,10
8064,10
8096,10
8128,10
8160,10
8192,10
8224,10
8256,10
8288,10
8320,10
8352,10
8384,10
8416,10
8448,10
8480,10
8512,10
8544,10
8576,10
8608,10
8640,10
8672,10
8704,10
8736,10
8768,10
8800,10
8832,10
8864,10
8896,10
8928,10
8960,10
8992,10
9024,10
9056,10
9088,10
9120,10
9152,10
9184,10
9216,10
9248,10
9280,10
9312,10
9344,10
9376,10
9408,10
9440,10
9472,10
9504,10
9536,10
9568,10
9600,10
9632,10
9664,10
9696,10
9728,10
9760,10
9792,10
9824,10
9856,10
9888,10
9920,10
9952,10
9984,10
10016,10
10048,10
10080,10
10112,10
10144,10
10176,11
10208,11
10240,11
10272,11
10304,11
10336,11
10368,11
10400,11
10432,11
10464,11
10496,11
