0,0
1,3
2,5
3,8
4,11
5,13
6,16
7,18
8,21
9,23
10,26
11,29
12,31
13,34
14,37
15,40
16,42
17,45
18,48
19,50
20,53
21,55
22,58
23,61
24,63
25,65
26,68
27,70
28,73
29,76
30,78
31,81
32,84
33,86
34,89
35,92
36,95
37,97
38,100
39,103
40,105
41,108
42,111
43,113
44,116
45,119
46,122
47,125
48,127
49,130
50,133
51,136
52,138
53,141
54,144
55,147
56,149
57,152
58,155
59,158
60,161
61,163
62,166
63,169
64,172
65,174
66,177
67,180
68,183
69,186
70,188
71,191
72,194
73,197
74,200
75,202
76,205
77,207
78,209
79,211
80,214
81,216
82,218
83,220
84,223
85,225
86,227
87,229
88,232
89,234
90,236
91,238
92,241
93,243
94,245
95,247
96,250
97,252
98,254
99,256
100,259
101,261
102,263
103,265
