0,0
32,1
64,2
96,2
128,2
160,3
192,3
224,3
256,4
288,4
320,4
352,4
384,5
416,5
448,5
480,5
512,5
544,5
576,5
608,6
640,6
672,6
704,6
736,6
768,6
800,6
832,6
864,6
896,6
928,7
960,7
992,7
1024,7
1056,7
1088,7
1120,7
1152,7
1184,7
1216,7
1248,7
1280,7
1312,8
1344,8
1376,8
1408,8
1440,8
1472,8
1504,8
1536,8
1568,8
1600,8
1632,8
1664,8
1696,8
1728,9
1760,9
1792,9
1824,9
1856,9
1888,9
1920,9
1952,9
1984,9
2016,9
2048,9
2080,9
2112,10
2144,10
2176,10
2208,10
2240,10
2272,10
2304,10
2336,10
2368,10
2400,10
2432,10
2464,10
2496,10
2528,10
2560,11
2592,11
2624,11
2656,11
2688,11
2720,11
2752,11
2784,11
2816,11
2848,11
2880,11
2912,11
2944,11
2976,12
3008,12
3040,12
3072,12
3104,12
3136,12
3168,12
3200,12
3232,12
3264,12
3296,12
3328,12
3360,12
3392,13
3424,13
3456,13
3488,13
3520,13
3552,13
3584,13
3616,13
3648,13
3680,13
3712,13
3744,13
3776,13
3808,13
3840,14
3872,14
3904,14
3936,14
3968,14
4000,14
4032,14
4064,14
4096,14
4128,14
4160,14
4192,14
4224,14
4256,14
4288,15
4320,15
4352,15
4384,15
4416,15
4448,15
4480,15
4512,15
4544,15
4576,15
4608,15
4640,15
4672,15
4704,15
4736,16
4768,16
4800,16
4832,16
4864,16
4896,16
4928,16
4960,16
4992,16
5024,16
5056,16
5088,16
5120,16
5152,16
5184,17
5216,17
5248,17
5280,17
5312,17
5344,17
5376,17
5408,17
5440,17
5472,17
5504,17
5536,17
5568,17
5600,18
5632,18
5664,18
5696,18
5728,18
5760,18
5792,18
5824,18
5856,18
5888,18
5920,18
5952,18
5984,18
6016,18
6048,18
6080,19
6112,19
6144,19
6176,19
6208,19
6240,19
6272,19
6304,19
6336,19
6368,19
6400,19
6432,19
6464,19
6496,20
6528,20
6560,20
6592,20
6624,20
6656,20
6688,20
6720,20
6752,20
6784,20
6816,20
6848,20
6880,20
6912,21
6944,21
6976,21
7008,21
7040,21
7072,21
7104,21
7136,21
7168,21
7200,21
7232,21
7264,21
7296,21
7328,21
7360,22
7392,22
7424,22
7456,22
7488,22
7520,22
7552,22
7584,22
7616,22
7648,22
7680,22
7712,22
7744,22
7776,22
7808,23
7840,23
7872,23
7904,23
7936,23
7968,23
8000,23
8032,23
8064,23
8096,23
8128,23
8160,23
8192,23
8224,23
8256,24
8288,24
8320,24
8352,24
8384,24
8416,24
8448,24
8480,24
8512,24
8544,24
8576,24
8608,24
8640,24
8672,25
8704,25
8736,25
8768,25
8800,25
8832,25
8864,25
8896,25
8928,25
8960,25
8992,25
9024,25
9056,25
9088,26
9120,26
9152,26
9184,26
9216,26
9248,26
9280,26
9312,26
9344,26
9376,26
9408,26
9440,26
9472,26
9504,26
9536,27
9568,27
9600,27
9632,27
9664,27
9696,27
9728,27
9760,27
9792,27
9824,27
9856,27
9888,27
9920,27
9952,28
9984,28
10016,28
10048,28
10080,28
10112,28
10144,28
10176,28
10208,28
10240,28
10272,28
10304,28
10336,28
10368,29
10400,29
10432,29
10464,29
10496,29
10528,29
10560,29
10592,29
10624,29
10656,29
10688,29
10720,29
10752,29
10784,30
10816,30
10848,30
10880,30
10912,30
10944,30
10976,30
11008,30
11040,30
11072,30
11104,30
11136,30
11168,30
11200,30
11232,31
11264,31
11296,31
11328,31
11360,31
11392,31
11424,31
11456,31
11488,31
11520,31
11552,31
11584,31
11616,31
11648,32
11680,32
11712,32
11744,32
11776,32
11808,32
11840,32
11872,32
11904,32
11936,32
11968,32
12000,32
12032,32
12064,32
12096,33
12128,33
12160,33
12192,33
12224,33
12256,33
12288,33
12320,33
12352,33
12384,33
12416,33
12448,33
12480,33
12512,33
12544,34
12576,34
12608,34
12640,34
12672,34
12704,34
12736,34
12768,34
12800,34
12832,34
12864,34
12896,34
12928,34
12960,35
12992,35
13024,35
13056,35
13088,35
13120,35
13152,35
13184,35
13216,35
13248,35
13280,35
13312,35
13344,35
13376,36
13408,36
13440,36
13472,36
13504,36
13536,36
13568,36
13600,36
13632,36
13664,36
13696,36
13728,36
13760,36
13792,36
13824,37
13856,37
13888,37
13920,37
13952,37
13984,37
14016,37
14048,37
14080,37
14112,37
14144,37
14176,37
14208,37
14240,37
14272,38
14304,38
14336,38
14368,38
14400,38
14432,38
14464,38
14496,38
14528,38
14560,38
14592,38
14624,38
14656,38
14688,38
14720,39
14752,39
14784,39
14816,39
14848,39
14880,39
14912,39
14944,39
14976,39
15008,39
15040,39
15072,39
15104,39
15136,40
15168,40
15200,40
15232,40
15264,40
15296,40
15328,40
15360,40
15392,40
15424,40
15456,40
15488,40
15520,40
15552,40
15584,41
15616,41
15648,41
15680,41
15712,41
15744,41
15776,41
15808,41
15840,41
15872,41
15904,41
15936,41
15968,41
16000,41
16032,42
16064,42
16096,42
16128,42
16160,42
16192,42
16224,42
16256,42
16288,42
16320,42
16352,42
16384,42
16416,42
16448,42
16480,43
16512,43
16544,43
16576,43
16608,43
16640,43
16672,43
16704,43
16736,43
16768,43
16800,43
16832,43
16864,43
16896,43
16928,44
16960,44
16992,44
17024,44
17056,44
17088,44
17120,44
17152,44
17184,44
17216,44
17248,44
17280,44
17312,44
17344,45
17376,45
17408,45
17440,45
17472,45
17504,45
17536,45
17568,45
17600,45
17632,45
17664,45
17696,45
17728,45
17760,45
17792,46
17824,46
17856,46
17888,46
17920,46
17952,46
17984,46
18016,46
18048,46
18080,46
18112,46
18144,46
18176,46
18208,47
18240,47
18272,47
18304,47
18336,47
18368,47
18400,47
18432,47
18464,47
18496,47
18528,47
18560,47
18592,47
18624,47
18656,48
18688,48
18720,48
18752,48
18784,48
18816,48
18848,48
18880,48
18912,48
18944,48
18976,48
19008,48
19040,48
19072,48
19104,49
19136,49
19168,49
19200,49
19232,49
19264,49
19296,49
19328,49
19360,49
19392,49
19424,49
19456,49
19488,49
19520,49
19552,50
19584,50
19616,50
19648,50
19680,50
19712,50
19744,50
19776,50
19808,50
19840,50
19872,50
19904,50
19936,50
19968,51
20000,51
20032,51
20064,51
20096,51
20128,51
20160,51
20192,51
20224,51
20256,51
20288,51
20320,51
20352,51
20384,51
20416,52
20448,52
20480,52
20512,52
20544,52
20576,52
