0,0
1,3
2,6
3,8
4,11
5,14
6,17
7,20
8,22
9,25
10,28
11,30
12,33
13,36
14,38
15,41
16,44
17,47
18,49
19,52
20,55
21,58
22,61
23,63
24,66
25,69
26,71
27,74
28,77
29,79
30,82
31,85
32,88
33,91
34,93
35,96
36,99
37,102
38,104
39,107
40,110
41,113
42,115
43,118
44,121
45,124
46,126
47,129
48,132
49,134
50,137
51,140
52,143
53,146
54,148
55,151
56,154
57,157
58,159
59,162
60,165
61,167
62,170
63,173
64,176
65,178
66,181
67,184
68,187
69,190
70,192
71,195
72,198
73,201
74,203
75,206
76,209
77,211
78,214
79,217
80,220
81,223
82,225
83,228
84,231
85,233
86,236
87,239
88,242
89,245
90,247
91,250
92,253
93,256
94,258
95,261
96,264
97,267
98,269
99,272
100,275
101,278
102,280
103,283
